,abiturient_id,spec_id,status,predmet_1,predmet_2,predmet_3,predmet_1_bal,predmet_2_bal,predmet_3_bal,edu_form,fin_type,sum_bal
21354,202110141,24,0,Математика,Обществознание,Русский язык,90,97,86,3,2,284
21355,202110141,25,1,Математика,Обществознание,Русский язык,90,97,86,3,2,284
21356,202110141,62,0,Русский язык,Обществознание,Иностранный язык,86,97,0,2,2,280
21357,202110143,11,1,Математика,Физика,Русский язык,86,68,88,2,2,222
21358,202110134,3,1,Математика,Информатика и ИКТ,Русский язык,68,48,59,2,2,164
21359,202110147,1,1,Математика,Информатика и ИКТ,Русский язык,50,48,70,1,2,146
21360,202110153,24,0,Математика,Обществознание,Русский язык,80,84,66,3,2,248
21361,202109835,23,0,Математика,Обществознание,Русский язык,14,23,46,3,2,60
21362,202110155,38,1,Математика,Биология,Русский язык,45,40,48,1,2,125
21365,202110154,1,0,Математика,Информатика и ИКТ,Русский язык,76,90,84,1,2,256
21366,202110154,2,0,Математика,Информатика и ИКТ,Русский язык,76,90,84,1,2,256
21367,202110154,3,1,Математика,Информатика и ИКТ,Русский язык,76,90,84,1,2,256
21368,202102611,64,0,Математика,Физика,Русский язык,68,51,70,2,2,170
21369,202110167,23,1,Математика,Обществознание,Русский язык,50,62,67,1,2,174
21370,202110163,23,0,Математика,Обществознание,Русский язык,39,63,80,1,2,165
21371,202110163,24,0,Математика,Обществознание,Русский язык,39,63,80,1,2,165
21372,202109465,11,0,Математика,Физика,Русский язык,72,51,64,2,2,174
21373,202110164,3,1,Математика,Информатика и ИКТ,Русский язык,68,68,80,2,2,204
21374,202110168,11,1,Математика,Физика,Русский язык,78,66,88,2,2,210
21375,202108156,7,1,Математика,Информатика и ИКТ,Русский язык,50,63,71,1,2,176
21376,202110144,8,1,Математика,Физика,Русский язык,39,51,49,1,2,141
21381,202110151,17,1,Математика,Информатика и ИКТ,Русский язык,86,48,73,2,2,182
21382,202105195,23,0,Математика,Обществознание,Русский язык,50,20,59,3,2,90
21383,202110082,3,0,Математика,Информатика и ИКТ,Русский язык,33,0,0,2,2,33
21385,202110179,11,1,Математика,Физика,Русский язык,68,55,78,2,2,178
21386,202110184,64,0,Математика,Физика,Русский язык,39,0,55,2,2,39
21387,202100163,3,1,Математика,Информатика и ИКТ,Русский язык,80,58,49,2,2,196
21388,202110204,3,1,Математика,Информатика и ИКТ,Русский язык,80,55,76,2,2,190
21389,202110210,62,0,Русский язык,Обществознание,Иностранный язык,80,0,0,2,2,80
21390,202110176,3,0,Математика,Информатика и ИКТ,Русский язык,56,42,70,2,2,140
21391,202110166,23,0,Математика,Обществознание,Русский язык,39,60,59,3,2,159
21392,202110166,24,1,Математика,Обществознание,Русский язык,39,60,59,3,2,159
21393,202110211,3,0,Математика,Информатика и ИКТ,Русский язык,72,83,70,2,2,238
21394,202109367,11,0,Математика,Физика,Русский язык,45,52,67,2,2,149
21395,202110218,3,1,Математика,Информатика и ИКТ,Русский язык,50,48,60,2,2,146
21396,202110149,11,1,Математика,Физика,Русский язык,80,48,66,2,2,176
21398,202105325,3,0,Математика,Информатика и ИКТ,Русский язык,68,44,78,2,2,156
21399,202110185,62,1,Русский язык,Обществознание,Иностранный язык,78,48,74,2,2,174
21400,202110226,11,1,Математика,Физика,Русский язык,62,47,59,2,2,156
21401,202110227,64,0,Математика,Физика,Русский язык,0,42,59,2,2,84
21402,202110213,24,1,Математика,Обществознание,Русский язык,50,60,56,3,2,170
21403,202109824,3,1,Математика,Информатика и ИКТ,Русский язык,78,81,88,2,2,240
21404,202104012,11,1,Математика,Физика,Русский язык,100,95,78,2,2,290
21405,202110209,3,1,Математика,Информатика и ИКТ,Русский язык,68,55,64,2,2,178
21406,202110173,62,1,Русский язык,Обществознание,Иностранный язык,78,56,84,2,2,190
21407,202110198,3,1,Математика,Информатика и ИКТ,Русский язык,50,51,81,2,2,152
21408,202110240,3,0,Математика,Информатика и ИКТ,Русский язык,80,55,65,2,2,190
21409,202108660,3,1,Математика,Информатика и ИКТ,Русский язык,45,53,89,2,2,151
21410,202110245,3,1,Математика,Информатика и ИКТ,Русский язык,82,65,84,2,2,212
21411,202110248,3,1,Математика,Информатика и ИКТ,Русский язык,45,72,85,2,2,189
21412,202110248,17,0,Математика,Информатика и ИКТ,Русский язык,45,72,85,2,2,189
21413,202110238,64,1,Математика,Физика,Русский язык,50,52,69,2,2,154
21414,202110182,24,1,Математика,Обществознание,Русский язык,82,90,61,3,2,262
21415,202110243,17,0,Математика,Информатика и ИКТ,Русский язык,9,0,12,2,2,9
21416,202110243,3,0,Математика,Информатика и ИКТ,Русский язык,9,0,12,2,2,9
21417,202102984,3,1,Математика,Информатика и ИКТ,Русский язык,45,60,64,2,2,165
21418,202110258,3,0,Математика,Информатика и ИКТ,Русский язык,33,48,65,2,2,129
21419,202110258,17,0,Математика,Информатика и ИКТ,Русский язык,33,48,65,2,2,129
21420,202110253,25,0,Математика,Обществознание,Русский язык,90,97,82,3,2,284
21421,202110253,24,1,Математика,Обществознание,Русский язык,90,97,82,3,2,284
21422,202110260,17,1,Математика,Информатика и ИКТ,Русский язык,68,66,85,2,2,200
21423,202110255,64,0,Математика,Физика,Русский язык,78,52,65,2,2,182
21424,202110064,3,1,Математика,Информатика и ИКТ,Русский язык,39,57,72,2,2,153
21425,202107007,3,1,Математика,Информатика и ИКТ,Русский язык,62,90,85,2,2,242
21426,202110266,3,1,Математика,Информатика и ИКТ,Русский язык,45,59,66,2,2,163
21427,202110270,3,0,Математика,Информатика и ИКТ,Русский язык,70,72,69,2,2,214
21428,202110270,17,0,Математика,Информатика и ИКТ,Русский язык,70,72,69,2,2,214
21429,202109944,11,0,Математика,Физика,Русский язык,39,52,67,2,2,143
21430,202110275,3,1,Математика,Информатика и ИКТ,Русский язык,62,62,65,2,2,186
21431,202110281,3,1,Математика,Информатика и ИКТ,Русский язык,62,77,64,2,2,216
21432,202109828,11,0,Математика,Физика,Русский язык,45,40,57,2,2,125
21433,202109828,64,0,Математика,Физика,Русский язык,45,40,57,2,2,125
21434,202110251,3,1,Математика,Информатика и ИКТ,Русский язык,56,66,73,2,2,188
21435,202110282,3,1,Математика,Информатика и ИКТ,Русский язык,72,73,80,2,2,218
